Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_Level,Total_Productive_Hours,Is_Overworked,Free_Time,Study_Productive_Ratio
8.5,1.5,7.8,0.6,5.6,3.02,2,15.6,0,0.0,0.544871759944118
9.0,1.5,8.2,3.8,1.5,3.41,2,12.0,0,0.0,0.7499999375000053
8.1,1.7,5.9,5.7,2.6,3.17,2,12.399999999999999,0,3.552713678800501e-15,0.6532257537721167
8.8,0.8,6.7,4.9,2.8,3.53,2,12.400000000000002,0,0.0,0.7096773621227933
7.2,2.9,6.9,1.3,5.7,3.23,1,15.8,1,0.0,0.4556961736901156
8.2,3.9,6.6,2.4,2.9,3.32,2,15.0,0,0.0,0.5466666302222246
9.2,3.0,5.3,6.0,0.5,3.77,2,12.7,0,0.0,0.724409391778788
8.8,3.5,8.3,2.9,0.5,3.26,2,12.8,0,0.0,0.6874999462890667
9.4,0.8,5.4,4.7,3.7,3.25,2,13.900000000000002,1,0.0,0.6762589441540328
9.2,0.7,9.3,3.3,1.5,3.64,2,11.399999999999999,0,0.0,0.8070174730686428
7.1,0.8,6.4,3.0,6.7,3.08,1,14.600000000000001,0,0.0,0.4863013365547029
7.7,3.2,9.0,2.4,1.7,3.03,1,12.600000000000001,0,0.0,0.6111110626102331
5.3,3.5,5.4,1.5,8.3,2.91,2,17.1,0,0.0,0.30994150234260215
8.5,1.6,9.4,1.3,3.2,2.9,2,13.299999999999999,1,0.0,0.6390976963084439
7.7,3.5,9.6,0.9,2.3,3.39,1,13.5,0,0.0,0.5703703281207165
7.3,2.2,9.7,4.8,0.0,3.25,1,9.5,0,0.0,0.7684209717451609
6.9,0.0,5.0,2.8,9.3,2.85,2,16.200000000000003,1,0.0,0.42592589963420363
7.4,0.1,8.4,1.8,6.3,2.75,1,13.799999999999999,1,0.0,0.536231845200591
5.8,1.6,6.2,3.2,7.2,2.98,0,14.6,0,0.0,0.3972602467629968
6.0,2.0,5.8,4.0,6.2,2.81,2,14.2,0,0.0,0.42253518151160696
7.3,0.3,8.0,1.6,6.8,3.15,1,14.4,0,0.0,0.5069444092399715
7.6,2.1,9.6,2.6,2.1,2.78,1,11.799999999999999,0,0.0,0.6440677420281575
9.7,3.1,6.4,4.1,0.7,3.76,2,13.499999999999998,0,0.0,0.7185184652949286
7.2,3.3,9.1,0.8,3.6,2.87,1,14.100000000000001,0,0.0,0.5106382616568609
6.5,1.2,8.6,1.4,6.3,3.18,1,14.0,0,0.0,0.4642856811224514
5.0,2.9,5.9,0.6,9.6,2.63,2,17.5,0,0.0,0.285714269387756
7.4,0.2,9.9,4.3,2.2,2.84,1,9.8,1,0.0,0.7551019637651057
6.6,1.3,7.2,3.8,5.1,2.93,1,13.0,0,0.0,0.5076922686390563
9.3,1.0,6.9,5.2,1.6,3.32,2,11.9,0,0.0,0.7815125393686942
8.3,1.4,8.4,0.1,5.8,3.23,2,15.500000000000002,0,0.0,0.5354838364203977
9.1,3.8,9.6,1.4,0.1,3.71,2,13.0,0,3.552713678800501e-15,0.6999999461538503
7.6,1.4,7.3,4.1,3.6,3.09,1,12.6,0,0.0,0.6031745553036068
9.6,3.3,9.9,1.1,0.1,3.5,2,13.0,0,0.0,0.7384614816568091
6.4,0.4,5.6,1.7,9.9,3.21,2,16.7,1,0.0,0.3832335099860174
9.5,2.5,5.0,1.1,5.9,3.52,2,17.9,0,0.0,0.5307262273337303
5.5,1.5,7.5,0.3,9.2,2.61,0,16.2,0,0.0,0.3395061518823363
8.2,1.9,7.5,2.6,3.8,3.13,2,13.9,0,0.0,0.5899280151130925
9.8,0.9,7.6,4.2,1.5,3.62,2,12.200000000000001,0,0.0,0.8032786226820802
6.9,1.9,5.4,3.7,6.1,3.05,2,14.9,0,0.0,0.46308721724246865
6.4,0.6,7.7,3.2,6.1,3.0,1,13.1,0,0.0,0.4885495810267496
8.1,0.8,7.3,4.3,3.5,3.12,2,12.4,0,0.0,0.6532257537721167
7.6,1.6,6.6,3.7,4.5,3.18,1,13.7,0,3.552713678800501e-15,0.5547444850551471
5.4,1.8,9.5,0.6,6.7,2.9,0,13.900000000000002,0,0.0,0.3884891806842316
9.9,3.8,5.4,4.6,0.3,3.69,2,14.0,0,0.0,0.7071428066326567
7.1,1.8,8.2,4.6,2.3,2.98,1,11.2,0,0.0,0.6339285148278112
5.2,2.4,5.9,2.1,8.4,2.69,2,16.0,0,0.0,0.3249999796875013
6.7,0.4,5.7,0.2,11.0,2.58,2,18.099999999999998,0,0.0,0.3701657254052086
7.4,3.8,5.6,5.7,1.5,3.27,2,12.7,0,3.552713678800501e-15,0.5826771194742426
8.2,3.3,5.5,3.0,4.0,3.5,2,15.5,0,0.0,0.5290322239334049
8.5,2.3,9.2,0.3,3.7,3.34,2,14.5,0,0.0,0.5862068561236651
6.9,1.4,8.1,5.3,2.3,3.42,1,10.6,1,0.0,0.6509433348166667
7.5,3.3,7.0,0.6,5.6,2.82,1,16.4,0,0.0,0.457317045285546
8.6,3.0,5.3,1.3,5.8,3.06,2,17.4,0,0.0,0.4942528451578824
6.4,2.2,5.7,0.8,8.9,2.89,2,17.5,0,0.0,0.36571426481632774
6.8,3.2,7.6,0.8,5.6,2.78,1,15.599999999999998,0,0.0,0.4358974079552944
8.7,1.6,6.3,2.3,5.1,2.87,2,15.399999999999999,0,0.0,0.5649350282509722
6.2,1.6,5.1,4.6,6.5,2.92,2,14.299999999999999,0,0.0,0.4335664032471047
5.9,0.2,8.3,4.6,5.0,2.88,0,11.1,0,0.0,0.5315314836458124
6.0,2.9,8.5,1.5,5.1,3.17,1,14.0,0,0.0,0.42857139795918586
9.5,0.4,9.9,3.6,0.6,3.5,2,10.5,0,0.0,0.9047618185941125
8.6,0.8,7.2,0.4,7.0,3.32,2,16.4,0,3.552713678800501e-15,0.5243902119274261
6.9,3.0,6.9,2.0,5.2,3.23,1,15.100000000000001,0,0.0,0.45695361212227736
5.2,1.5,5.8,4.2,7.3,2.83,2,14.0,0,0.0,0.3714285448979611
5.5,2.7,6.4,1.2,8.2,2.75,0,16.4,0,3.552713678800501e-15,0.33536583320940044
7.4,2.0,6.6,0.8,7.2,3.1,1,16.6,1,0.0,0.4457831056757165
6.9,2.7,8.9,2.9,2.6,2.77,1,12.2,0,0.0,0.5655737241333014
6.4,0.6,6.2,1.3,9.5,3.04,1,16.5,0,0.0,0.38787876437098395
7.6,2.3,9.7,0.9,3.5,3.36,1,13.399999999999999,0,3.552713678800501e-15,0.5671641367787958
7.8,1.0,6.3,0.2,8.7,3.27,1,17.5,0,0.0,0.44571426024489935
6.5,3.0,5.2,1.3,8.0,3.17,2,17.5,0,0.0,0.37142855020408283
7.3,2.8,6.9,1.0,6.0,3.24,1,16.1,0,0.0,0.45341612090583094
7.0,2.3,9.7,0.3,4.7,2.64,1,14.0,0,0.0,0.49999996428571686
7.5,0.1,6.6,4.9,4.9,3.14,1,12.5,0,0.0,0.5999999520000039
7.8,1.8,6.4,1.8,6.2,3.39,1,15.8,1,0.0,0.49367085483095857
9.8,1.8,7.0,4.6,0.8,3.39,2,12.400000000000002,0,0.0,0.7903225169094744
7.1,2.2,6.2,4.5,4.0,3.34,1,13.3,0,0.0,0.5338345463282296
8.9,0.9,8.6,4.5,1.1,3.36,2,10.9,0,0.0,0.8165136865583774
6.7,0.7,5.0,2.7,8.9,3.15,2,16.3,0,0.0,0.411042919567919
5.9,3.4,6.3,1.4,7.0,2.48,0,16.3,0,0.0,0.3619631679777197
7.4,2.0,6.1,1.6,6.9,3.22,1,16.3,0,0.0,0.45398770220934337
8.9,1.8,8.6,3.5,1.2,3.17,2,11.9,0,0.0,0.7478990968152021
5.7,3.9,9.1,1.1,4.2,2.81,0,13.8,0,0.0,0.4130434483301849
5.7,3.0,7.3,4.7,3.3,2.82,0,12.0,0,0.0,0.47499996041667003
8.7,2.4,8.4,0.1,4.4,3.51,2,15.5,0,0.0,0.5612902863683686
5.0,0.1,9.3,4.1,5.5,2.47,0,10.6,0,0.0,0.4716980687077294
6.3,2.8,9.0,1.8,4.1,2.79,1,13.2,0,0.0,0.47727269111570525
7.5,3.1,6.1,1.6,5.7,3.07,1,16.3,0,0.0,0.4601226711581183
6.2,4.0,6.0,3.5,4.3,2.88,1,14.5,0,0.0,0.4275861774078499
8.2,3.0,9.9,0.5,2.4,3.3,2,13.6,0,0.0,0.6029411321366814
8.8,1.4,5.9,2.5,5.4,3.29,2,15.600000000000001,0,0.0,0.5641025279421457
7.7,4.0,7.0,3.3,2.0,3.44,1,13.7,0,0.0,0.5620437545953465
6.8,1.6,8.5,5.6,1.5,3.33,1,9.9,0,0.0,0.6868686174880184
5.4,0.8,7.5,0.1,10.2,2.86,0,16.4,0,0.0,0.32926827260559316
6.3,2.1,5.1,1.6,8.9,3.49,2,17.3,0,0.0,0.3641618286611659
9.6,2.6,7.1,4.4,0.3,3.54,2,12.5,0,0.0,0.7679999385600049
8.9,0.8,5.7,4.1,4.5,3.62,2,14.200000000000001,0,0.0,0.626760519242217
8.7,2.5,9.9,1.5,1.4,3.36,2,12.6,0,0.0,0.6904761356764971
5.6,3.3,6.3,4.7,4.1,2.85,0,13.0,0,3.552713678800501e-15,0.43076919763313865
8.0,1.8,6.8,2.1,5.3,3.23,1,15.100000000000001,1,0.0,0.5298012894171331
8.2,3.0,8.4,0.9,3.5,3.52,2,14.7,0,0.0,0.5578230913045517
7.4,2.1,8.9,3.7,1.9,3.1,1,11.4,0,0.0,0.6491227500769517
7.0,3.6,5.8,6.0,1.6,2.99,2,12.2,0,0.0,0.5737704447729144
8.6,3.2,9.3,2.9,0.0,3.38,2,11.8,0,0.0,0.7288134975581781
6.5,2.8,5.6,2.4,6.7,2.9,2,16.0,0,0.0,0.40624997460937656
8.0,2.0,8.2,5.6,0.2,3.4,1,10.2,0,0.0,0.7843136485967013
5.3,2.3,9.3,2.9,4.2,2.82,0,11.8,0,0.0,0.4491525043091098
6.7,0.6,9.2,3.1,4.4,2.85,1,11.700000000000001,0,0.0,0.5726495237051689
9.7,3.2,8.5,0.0,2.6,3.19,2,15.5,0,0.0,0.6258064112382961
9.6,0.7,6.4,3.1,4.2,3.38,2,14.5,0,0.0,0.6620689198573159
6.3,0.8,8.0,0.5,8.4,2.91,1,15.5,0,0.0,0.4064515866805428
8.6,2.2,7.1,3.4,2.7,3.18,2,13.5,0,0.0,0.6370369898491118
6.8,3.7,5.3,4.0,4.2,3.04,2,14.7,0,0.0,0.46258500254523793
5.9,1.2,8.6,0.5,7.8,2.92,0,14.899999999999999,0,0.0,0.39597312778703847
9.1,2.9,8.6,0.3,3.1,3.56,2,15.1,0,0.0,0.602648966711989
9.2,0.2,5.1,2.2,7.3,3.61,2,16.7,0,3.552713678800501e-15,0.5508981706048999
5.7,2.2,9.6,2.3,4.2,2.98,0,12.100000000000001,1,0.0,0.4710743412335255
5.5,2.4,7.3,5.6,3.2,2.77,0,11.1,0,0.0,0.49549545085626573
5.6,0.8,5.1,2.6,9.9,2.97,2,16.3,0,0.0,0.343558261131395
8.0,2.5,7.7,0.5,5.3,3.12,1,15.8,0,0.0,0.5063290818779063
7.2,4.0,9.2,3.2,0.4,2.95,1,11.600000000000001,0,3.552713678800501e-15,0.6206896016646894
7.4,2.7,9.4,3.4,1.1,3.04,1,11.2,0,0.0,0.6607142267219441
9.7,0.2,5.1,4.0,5.0,3.25,2,14.899999999999999,0,0.0,0.6510066677176733
6.7,1.1,7.6,2.6,6.0,2.83,1,13.799999999999999,0,0.0,0.4855072111951297
7.6,2.7,6.9,1.5,5.3,3.05,1,15.599999999999998,0,0.0,0.4871794559500349
8.7,3.0,8.3,0.9,3.1,3.1,2,14.799999999999999,0,0.0,0.5878377981190677
7.9,2.3,7.4,3.3,3.1,3.75,1,13.3,0,0.0,0.5939849177454949
8.6,0.4,8.7,0.8,5.5,3.22,2,14.5,0,0.0,0.5931034073721788
5.3,3.9,9.8,0.3,4.7,2.53,0,13.9,0,0.0,0.3812949365974866
7.4,3.3,9.8,2.2,1.3,3.06,1,12.0,0,0.0,0.6166666152777821
6.8,2.4,6.6,5.5,2.7,3.05,1,11.9,0,0.0,0.5714285234093678
6.6,1.2,5.2,4.9,6.1,3.2,2,13.899999999999999,0,0.0,0.474820109725172
7.3,1.3,7.4,4.9,3.1,2.83,1,11.700000000000001,0,0.0,0.6239315706041393
6.9,1.3,5.9,3.6,6.3,2.94,2,14.5,0,0.0,0.4758620361474458
7.4,3.5,5.2,3.9,4.0,3.26,2,14.9,0,0.0,0.4966442619701838
9.4,2.9,9.6,0.7,1.4,3.57,2,13.700000000000001,0,0.0,0.6861313367787345
7.5,0.1,5.0,1.4,10.0,3.07,2,17.6,0,0.0,0.4261363394240716
5.9,0.1,9.5,0.0,8.5,2.79,0,14.5,0,0.0,0.4068965236623088
8.7,0.6,9.6,4.6,0.5,3.57,2,9.799999999999999,0,0.0,0.8877550114535704
5.0,3.9,9.4,5.1,0.6,2.98,0,9.5,0,0.0,0.526315734072028
8.3,1.4,9.5,1.4,3.4,3.06,2,13.100000000000001,0,0.0,0.6335877378940659
9.6,0.6,6.1,3.3,4.4,3.47,2,14.6,0,0.0,0.6575342015387533
8.8,2.5,6.2,0.0,6.5,3.29,2,17.8,0,0.0,0.4943819946976407
9.5,1.6,7.6,2.5,2.8,3.7,2,13.9,0,0.0,0.6834531882407778
7.2,3.1,7.6,1.9,4.2,2.79,1,14.5,0,0.0,0.4965516898929869
5.7,2.6,8.4,4.5,2.8,2.94,0,11.1,0,0.0,0.5135134672510391
7.5,3.6,9.7,2.6,0.6,2.84,1,11.7,0,0.0,0.6410255862371295
9.9,1.1,6.0,2.7,4.3,3.68,2,15.299999999999999,0,0.0,0.6470587812379882
5.3,3.9,7.9,3.3,3.6,2.79,0,12.8,0,0.0,0.4140624676513697
5.2,2.4,8.6,2.5,5.3,3.21,0,12.9,0,0.0,0.4031007439456788
8.8,0.9,6.1,1.0,7.2,3.53,2,16.9,0,0.0,0.5207100283603534
9.1,1.5,7.9,4.0,1.5,3.29,2,12.1,0,0.0,0.7520660535482601
6.2,0.7,9.9,3.7,3.5,2.73,1,10.399999999999999,0,0.0,0.5961537888313666
6.3,2.0,6.6,1.0,8.1,3.09,1,16.4,0,0.0,0.38414631803985866
6.3,0.1,8.5,3.0,6.1,2.99,1,12.499999999999998,0,0.0,0.5039999596800033
5.5,3.0,5.1,1.5,8.9,2.66,2,17.4,0,0.0,0.3160919358567853
9.5,2.9,5.4,4.9,1.3,3.67,2,13.700000000000001,0,0.0,0.6934306063189338
8.0,2.7,10.0,0.8,2.5,3.2,1,13.2,0,0.0,0.6060605601469273
8.1,1.8,5.2,0.1,8.8,3.28,2,18.7,1,0.0,0.4331550570505317
7.8,2.2,5.2,2.8,6.0,3.0,2,16.0,0,0.0,0.48749996953125185
9.6,1.6,8.1,3.7,1.0,3.46,2,12.2,0,3.552713678800501e-15,0.786885181402854
9.3,1.6,9.4,0.9,2.8,3.69,2,13.700000000000001,0,0.0,0.6788320672385353
6.4,0.2,9.0,2.5,5.9,2.81,1,12.5,0,0.0,0.5119999590400033
9.5,3.3,7.8,2.1,1.3,3.28,2,14.100000000000001,1,0.0,0.6737588174639136
7.4,1.6,9.6,0.7,4.7,2.75,1,13.700000000000001,0,3.552713678800501e-15,0.5401459459747485
7.5,1.8,7.6,0.8,6.3,2.93,1,15.600000000000001,1,0.0,0.4807691999506923
7.6,1.0,5.9,0.4,9.1,3.06,2,17.7,0,0.0,0.4293785068147736
8.1,2.9,8.4,2.2,2.4,3.52,2,13.4,0,0.0,0.6044775668300323
6.9,1.5,8.2,3.0,4.4,2.99,1,12.8,0,0.0,0.5390624578857455
8.2,1.2,5.1,5.3,4.2,3.19,2,13.599999999999998,0,3.552713678800501e-15,0.6029411321366815
6.1,3.7,8.6,4.3,1.3,2.79,1,11.1,1,0.0,0.5495495000405856
7.6,0.7,6.5,1.9,7.3,3.0,1,15.599999999999998,0,3.552713678800501e-15,0.4871794559500349
5.8,0.8,8.9,1.0,7.5,2.89,0,14.100000000000001,0,0.0,0.41134748855691566
9.9,1.3,5.6,3.4,3.8,3.43,2,15.0,0,0.0,0.6599999560000029
9.5,3.1,8.1,1.0,2.3,3.25,2,14.9,0,0.0,0.6375838498265872
8.4,2.9,9.8,0.8,2.1,3.28,2,13.4,1,0.0,0.6268656248607744
5.1,2.2,8.5,4.7,3.5,2.64,0,10.8,0,0.0,0.4722221784979464
7.6,1.3,9.3,2.7,3.1,2.98,1,12.0,0,0.0,0.6333332805555599
9.0,2.3,8.9,1.3,2.5,3.24,2,13.8,1,0.0,0.6521738657845024
7.7,0.9,7.4,1.9,6.1,3.31,1,14.700000000000001,0,0.0,0.5238094881762253
6.3,3.9,5.8,4.7,3.3,2.73,2,13.5,0,0.0,0.466666632098768
5.2,1.6,9.7,0.1,7.4,2.95,0,14.200000000000001,0,0.0,0.36619715731005936
7.9,2.0,9.4,0.4,4.3,3.42,1,14.2,0,0.0,0.5563379889902825
8.3,3.8,9.1,0.1,2.7,3.48,2,14.8,0,0.0,0.560810772918191
7.4,1.6,6.6,2.7,5.7,2.88,1,14.700000000000001,0,3.552713678800501e-15,0.5034013262992295
9.9,0.4,9.6,2.0,2.1,3.09,2,12.4,0,0.0,0.7983870323881426
8.1,3.3,6.8,2.5,3.3,2.86,2,14.7,0,0.0,0.5510203706788864
9.6,3.3,5.5,0.6,5.0,3.19,2,17.9,0,0.0,0.5363128192004012
7.1,0.4,8.1,0.9,7.5,3.02,1,15.0,0,0.0,0.4733333017777799
6.6,2.7,7.4,5.9,1.4,2.99,1,10.7,0,0.0,0.6168223722595915
9.4,1.4,5.2,5.1,2.9,3.59,2,13.700000000000001,0,0.0,0.6861313367787345
9.5,0.9,9.5,1.3,2.8,3.24,2,13.200000000000001,0,0.0,0.7196969151744761
9.9,1.1,9.8,0.2,3.0,3.54,2,14.0,0,0.0,0.7071428066326567
7.4,0.9,8.5,1.1,6.1,3.48,1,14.4,0,0.0,0.513888853202163
7.8,1.0,9.8,0.2,5.2,3.04,1,14.0,0,0.0,0.5571428173469416
7.1,0.9,7.5,5.2,3.3,2.92,1,11.299999999999999,0,0.0,0.6283185284673869
8.6,2.3,5.4,4.2,3.5,3.38,2,14.399999999999999,0,3.552713678800501e-15,0.5972221807484598
6.3,1.7,6.8,5.2,4.0,2.84,1,12.0,0,0.0,0.5249999562500036
5.6,2.3,5.7,4.2,6.2,2.81,2,14.100000000000001,0,0.0,0.39716309239978065
7.4,3.7,7.6,2.6,2.7,3.29,1,13.8,0,0.0,0.536231845200591
7.9,2.8,5.5,4.9,2.9,3.03,2,13.600000000000001,0,0.0,0.5808823102292419
8.9,1.5,5.5,3.8,4.3,3.31,2,14.7,0,0.0,0.6054421356842086
9.4,3.6,9.8,1.0,0.2,3.32,2,13.2,0,0.0,0.7121211581726397
8.0,2.4,6.8,5.4,1.4,3.42,1,11.8,0,0.0,0.6779660442401657
7.5,1.9,10.0,2.3,2.3,3.14,1,11.700000000000001,0,0.0,0.6410255862371294
9.1,3.1,8.9,2.1,0.8,3.1,2,13.0,0,0.0,0.6999999461538503
6.3,3.4,9.5,0.9,3.9,2.97,1,13.6,0,0.0,0.4632352600562309
8.2,2.2,5.3,4.5,3.8,3.43,2,14.2,0,0.0,0.5774647480658628
7.5,2.6,7.5,3.0,3.4,3.02,1,13.5,0,0.0,0.5555555144032953
5.8,0.8,9.9,0.9,6.6,2.71,0,13.2,0,0.0,0.4393939061065223
6.3,2.4,8.1,0.9,6.3,3.07,1,15.0,0,0.0,0.4199999720000019
6.2,1.2,9.7,5.0,1.9,3.06,1,9.299999999999999,0,0.0,0.6666665949820867
8.5,0.3,7.1,3.4,4.7,3.23,2,13.5,0,0.0,0.6296295829904013
8.0,1.3,8.9,4.9,0.9,2.93,1,10.200000000000001,0,0.0,0.784313648596701
6.6,3.4,5.5,5.0,3.5,2.9,2,13.5,0,0.0,0.4888888526748998
9.5,1.5,6.4,3.0,3.6,3.86,2,14.6,0,0.0,0.6506848869393913
7.3,1.4,8.5,4.6,2.2,3.28,1,10.9,0,0.0,0.669724709199568
7.0,2.7,7.4,6.0,0.9,2.85,1,10.600000000000001,0,0.0,0.6603772961908211
8.6,3.8,9.2,2.2,0.2,3.26,2,12.599999999999998,0,3.552713678800501e-15,0.6825396283698709
6.3,1.5,5.1,3.1,8.0,3.21,2,15.8,0,0.0,0.39873415197885115
7.5,2.1,9.9,4.1,0.4,3.04,1,10.0,0,0.0,0.7499999250000076
7.1,1.4,9.0,3.1,3.4,2.85,1,11.9,0,0.0,0.596638605324487
7.9,3.4,9.0,0.5,3.2,3.08,1,14.500000000000002,0,0.0,0.5448275486325829
6.5,0.2,7.4,2.1,7.8,3.32,1,14.5,0,0.0,0.448275831153391
6.3,2.8,8.8,1.5,4.6,2.65,1,13.7,0,0.0,0.45985398103255615
6.2,0.0,6.2,0.8,10.8,3.14,1,17.0,0,0.0,0.36470586089965523
8.1,0.7,7.6,3.5,4.1,3.04,2,12.899999999999999,0,0.0,0.6279069280692304
9.0,1.7,7.3,3.1,2.9,3.58,2,13.6,0,0.0,0.661764657223187
